/* DATA DESCRIPTION:
Citation:	Parrenin, Frédéric; Loulergue, Laetitia; Wolff, Eric William (2007): EPICA Dome C Ice Core Timescales EDC3 [dataset]. PANGAEA, https://doi.org/10.1594/PANGAEA.671367, 
	Supplement to: Parrenin, Frédéric; Barnola, Jean-Marc; Beer, Jürg; Blunier, Thomas; Castellano, Emiliano; Chappellaz, Jérôme A; Dreyfus, Gabrielle; Fischer, Hubertus; Fujita, Shuji; Jouzel, Jean; Kawamura, Kenji; Lemieux-Dudon, Bénédicte; Loulergue, Laetitia; Masson-Delmotte, Valerie; Narcisi, Biancamaria; Petit, Jean Robert; Raisbeck, Grant M; Raynaud, Dominique; Ruth, Urs; Schwander, Jakob; Severi, Mirko; Spahni, Renato; Steffensen, Jørgen Peder; Svensson, Anders M; Udisti, Roberto; Waelbroeck, Claire; Wolff, Eric William (2007): The EDC3 chronology for the EPICA Dome C ice core. Climate of the Past, 3, 485-497, https://doi.org/10.5194/cp-3-485-2007
Abstract:	The EPICA (European Project for Ice Coring in Antarctica) Dome C drilling in East Antarctica has now been completed to a depth of 3260 m, at only a few meters above bedrock. Here we present the new EDC3 chronology, which is based on the use of 1) a snow accumulation and mechanical flow model, and 2) a set of independent age markers along the core. These are obtained by pattern matching of recorded parameters to either absolutely dated paleoclimatic records, or to insolation variations. We show that this new time scale is in excellent agreement with the Dome Fuji and Vostok ice core time scales back to 100 kyr within 1 kyr. Discrepancies larger than 3 kyr arise during MIS 5.4, 5.5 and 6, which points to anomalies in either snow accumulation or mechanical flow during these time periods. We estimate that EDC3 gives accurate event durations within 20% (2 sigma) back to MIS11 and accurate absolute ages with a maximum uncertainty of 6 kyr back to 800 kyr.
Related to:	Loulergue, Laetitia; Parrenin, Frédéric; Blunier, Thomas; Barnola, Jean-Marc; Spahni, Renato; Schilt, Adrian; Raisbeck, Grant M; Chappellaz, Jérôme A (2007): New constraints on the gas age-ice age difference along the EPICA ice cores, 0-50 kyr. Climate of the Past, 3, 527-540, https://doi.org/10.5194/cp-3-527-2007
Project(s):	European Project for Ice Coring in Antarctica (EPICA) (URI: https://en.wikipedia.org/wiki/European_Project_for_Ice_Coring_in_Antarctica)
Funding:	Fifth Framework Programme (FP5), grant/award no. EVK2-CT-2000-00077: European Project for Ice Coring in Antarctica (URI: https://cordis.europa.eu/project/id/EVK2-CT-2000-00077)
	Fourth Framework Programme (FP4), grant/award no. ENV4980702: European Project for Ice Coring in Antarctica (URI: https://cordis.europa.eu/project/id/ENV4980702)
Coverage:	LATITUDE: -75.100000 * LONGITUDE: 123.350000
	DATE/TIME START: 1993-01-01T00:00:00 * DATE/TIME END: 2004-12-31T00:00:00
	MINIMUM DEPTH, ice/snow: 0.00 m * MAXIMUM DEPTH, ice/snow: 3189.45 m
Event(s):	EDC (EPICA Dome C) (URI: https://en.wikipedia.org/wiki/Dome_C) * LATITUDE: -75.100000 * LONGITUDE: 123.350000 * DATE/TIME START: 1993-01-01T00:00:00 * DATE/TIME END: 2004-12-31T00:00:00 * ELEVATION: 3233.0 m * Recovery: 3300 m * LOCATION: Dome C, Antarctica * CAMPAIGN: Dome C * METHOD/DEVICE: Ice drill (ICEDRILL) * COMMENT: Drill site is 56 km from the site of a previous Dome C core that provided records extending into the last glacial period, and 560 km from the site of the Vostok cores. The completion of the Dome C core was delayed when the first drilling became stuck at 788 m in 1999 (EDC96).
Comment:	Timescale EDC3 for the EPICA Dome C ice core, both for the ice matrix and gas bubbles. The dataset gives the depth versus age timescale that has been adopted as official for the EPICA Dome C ice core. Depth refers to the official log depth of the drilling. EDC3 for the ice matrix (EDC3_ice) is described fully in Parrenin et al. (Climate of the Past, 3, 485-497, 2007). This timescale is based on an snow accumulation / ice flow model, which is further tuned with independent age markers. Gas ages are derived using a firn densification model, and are fully described in Loulergue et al. (Climate of the Past, 3, 527-540, 2007). The ages given here correspond to the scenario 4 of Loulergue et al. and where necessary can be referred to as EDC3_gas_a.
Parameter(s):	DEPTH, ice/snow [m] (Depth ice/snow) * GEOCODE
	Sample ID (Sample ID) * PI: Parrenin, Frédéric (https://orcid.org/0000-0002-9489-3991, frederic.parrenin@univ-grenoble-alpes.fr) * COMMENT: Bag number
	Age model [ka] (Age model) * PI: Parrenin, Frédéric (https://orcid.org/0000-0002-9489-3991, frederic.parrenin@univ-grenoble-alpes.fr) * METHOD/DEVICE: Age model, ice flow model * COMMENT: EDC3 time scale
	Gas age [ka BP] (Gas age) * PI: Parrenin, Frédéric (https://orcid.org/0000-0002-9489-3991, frederic.parrenin@univ-grenoble-alpes.fr) * METHOD/DEVICE: Age model, ice flow model * COMMENT: EDC3 time scale
License:	Creative Commons Attribution 3.0 Unported (CC-BY-3.0) (URI: https://creativecommons.org/licenses/by/3.0/)
Size:	17220 data points
*/
Depth ice/snow [m]	Sample ID	Age model [ka]	Gas age [ka BP]
2809.95	5110	456.813	452.816
2810.50	5111	457.519	453.447
2811.05	5112	458.216	454.063
2811.60	5113	458.942	454.691
2812.15	5114	459.652	455.317
2812.70	5115	460.344	455.963
2813.25	5116	461.031	456.651
2813.80	5117	461.713	457.389
2814.35	5118	462.350	458.089
2814.90	5119	462.970	458.778
2815.45	5120	463.620	459.466
2816.00	5121	464.257	460.136
2816.55	5122	464.951	460.821
2817.10	5123	465.657	461.511
2817.65	5124	466.367	462.173
2818.20	5125	467.058	462.823
2818.75	5126	467.740	463.477
2819.30	5127	468.461	464.213
2819.85	5128	469.115	464.919
2820.40	5129	469.706	465.586
2820.95	5130	470.337	466.303
2821.50	5131	470.916	467.002
2822.05	5132	471.435	467.645
2822.60	5133	471.934	468.274
2823.15	5134	472.392	468.843
2823.70	5135	472.880	469.391
2824.25	5136	473.409	469.954
2824.80	5137	473.970	470.517
2825.35	5138	474.576	471.094
2825.90	5139	475.160	471.631
2826.45	5140	475.696	472.133
2827.00	5141	476.200	472.606
2827.55	5142	476.679	473.135
2828.10	5143	477.138	473.649
2828.65	5144	477.586	474.176
2829.20	5145	478.062	474.710
2829.75	5146	478.562	475.232
2830.30	5147	479.099	475.768
2830.85	5148	479.623	476.273
2831.40	5149	480.119	476.736
2831.95	5150	480.605	477.185
2832.50	5151	481.081	477.658
2833.05	5152	481.571	478.153
2833.60	5153	482.035	478.668
2834.15	5154	482.489	479.171
2834.70	5155	482.928	479.653
2835.25	5156	483.371	480.137
2835.80	5157	483.798	480.601
2836.35	5158	484.225	481.065
2836.90	5159	484.635	481.510
2837.45	5160	485.051	481.954
2838.00	5161	485.462	482.392
2838.55	5162	485.870	482.822
2839.10	5163	486.279	483.253
2839.65	5164	486.679	483.677
2840.20	5165	487.062	484.086
2840.75	5166	487.444	484.497
2841.30	5167	487.817	484.901
2841.85	5168	488.185	485.303
2842.40	5169	488.555	485.701
2842.95	5170	488.889	486.061
2843.50	5171	489.256	486.450
2844.05	5172	489.620	486.834
2844.60	5173	489.978	487.201
2845.15	5174	490.338	487.565
2845.70	5175	490.701	487.920
2846.25	5176	491.076	488.283
2846.80	5177	491.456	488.646
2847.35	5178	491.845	489.013
2847.90	5179	492.234	489.376
2848.45	5180	492.628	489.740
2849.00	5181	493.022	490.102
2849.55	5182	493.416	490.465
2850.10	5183	493.802	490.823
2850.65	5184	494.208	491.212
2851.20	5185	494.600	491.589
2851.75	5186	495.001	491.978
2852.30	5187	495.401	492.368
2852.85	5188	495.800	492.760
2853.40	5189	496.190	493.145
2853.95	5190	496.584	493.535
2854.50	5191	496.978	493.930
2855.05	5192	497.376	494.329
2855.60	5193	497.762	494.713
2856.15	5194	498.157	495.106
2856.70	5195	498.545	495.490
2857.25	5196	498.934	495.875
2857.80	5197	499.316	496.251
2858.35	5198	499.694	496.620
2858.90	5199	500.090	497.005
2859.45	5200	500.482	497.383
2860.00	5201	500.875	497.760
2860.55	5202	501.269	498.133
2861.10	5203	501.663	498.506
2861.65	5204	502.067	498.894
2862.20	5205	502.446	499.257
2862.75	5206	502.832	499.629
2863.30	5207	503.217	500.006
2863.85	5208	503.596	500.382
2864.40	5209	503.968	500.761
2864.95	5210	504.346	501.149
2865.50	5211	504.708	501.512
2866.05	5212	505.080	501.883
2866.60	5213	505.474	502.259
2867.15	5214	505.875	502.644
2867.70	5215	506.271	503.027
2868.25	5216	506.654	503.395
2868.80	5217	507.027	503.753
2869.35	5218	507.396	504.104
2869.90	5219	507.758	504.446
2870.45	5220	508.120	504.789
2871.00	5221	508.493	505.143
2871.55	5222	508.902	505.540
2872.10	5223	509.308	505.933
2872.65	5224	509.704	506.307
2873.20	5225	510.100	506.676
2873.75	5226	510.487	507.028
2874.30	5227	510.876	507.381
2874.85	5228	511.267	507.734
2875.40	5229	511.658	508.110
2875.95	5230	512.049	508.496
2876.50	5231	512.432	508.884
2877.05	5232	512.809	509.266
2877.60	5233	513.185	509.646
2878.15	5234	513.563	510.030
2878.70	5235	513.933	510.416
2879.25	5236	514.282	510.783
2879.80	5237	514.633	511.154
2880.35	5238	514.989	511.536
2880.90	5239	515.343	511.919
2881.45	5240	515.681	512.292
2882.00	5241	516.006	512.654
2882.55	5242	516.329	513.009
2883.10	5243	516.666	513.378
2883.65	5244	516.998	513.742
2884.20	5245	517.329	514.105
2884.75	5246	517.637	514.443
2885.30	5247	517.960	514.795
2885.85	5248	518.267	515.130
2886.40	5249	518.578	515.462
2886.95	5250	518.885	515.787
2887.50	5251	519.193	516.113
2888.05	5252	519.495	516.432
2888.60	5253	519.804	516.761
2889.15	5254	520.111	517.086
2889.70	5255	520.416	517.404
2890.25	5256	520.726	517.723
2890.80	5257	521.027	518.027
2891.35	5258	521.353	518.356
2891.90	5259	521.664	518.668
2892.45	5260	521.978	518.981
2893.00	5261	522.290	519.292
2893.55	5262	522.610	519.592
2894.10	5263	522.969	519.930
2894.65	5264	523.321	520.257
2895.20	5265	523.675	520.588
2895.75	5266	524.022	520.914
2896.30	5267	524.375	521.241
2896.85	5268	524.728	521.565
2897.40	5269	525.099	521.908
2897.95	5270	525.452	522.234
2898.50	5271	525.808	522.576
2899.05	5272	526.184	522.941
2899.60	5273	526.559	523.313
2900.15	5274	526.935	523.685
2900.70	5275	527.299	524.046
2901.25	5276	527.683	524.433
2901.80	5277	528.056	524.816
2902.35	5278	528.422	525.188
2902.90	5279	528.783	525.553
2903.45	5280	529.157	525.925
2904.00	5281	529.534	526.300
2904.55	5282	529.939	526.681
2905.10	5283	530.357	527.068
2905.65	5284	530.804	527.458
2906.20	5285	531.284	527.867
2906.75	5286	531.795	528.282
2907.30	5287	532.302	528.687
2907.85	5288	532.841	529.120
2908.40	5289	533.375	529.568
2908.95	5290	533.926	530.039
2909.50	5291	534.459	530.546
2910.05	5292	534.994	531.064
2910.60	5293	535.508	531.592
2911.15	5294	536.044	532.147
2911.70	5295	536.575	532.708
2912.25	5296	537.113	533.273
2912.80	5297	537.652	533.833
2913.35	5298	538.194	534.369
2913.90	5299	538.784	534.937
2914.45	5300	539.391	535.515
2915.00	5301	539.991	536.084
2915.55	5302	540.589	536.649
2916.10	5303	541.188	537.219
2916.65	5304	541.788	537.802
2917.20	5305	542.381	538.390
2917.75	5306	542.964	538.987
2918.30	5307	543.554	539.584
2918.85	5308	544.149	540.180
2919.40	5309	544.758	540.779
2919.95	5310	545.367	541.375
2920.50	5311	545.985	541.965
2921.05	5312	546.604	542.558
2921.60	5313	547.202	543.156
2922.15	5314	547.746	543.706
2922.70	5315	548.280	544.262
2923.25	5316	548.818	544.838
2923.80	5317	549.348	545.423
2924.35	5318	549.855	546.002
2924.90	5319	550.322	546.550
2925.45	5320	550.761	547.033
2926.00	5321	551.208	547.517
2926.55	5322	551.673	548.000
2927.10	5323	552.129	548.474
2927.65	5324	552.607	548.971
2928.20	5325	553.047	549.427
2928.75	5326	553.481	549.870
2929.30	5327	553.874	550.276
2929.85	5328	554.250	550.667
2930.40	5329	554.604	551.070
2930.95	5330	554.948	551.475
2931.50	5331	555.265	551.881
2932.05	5332	555.563	552.269
2932.60	5333	555.844	552.626
2933.15	5334	556.126	552.975
2933.70	5335	556.411	553.305
2934.25	5336	556.719	553.647
2934.80	5337	557.013	553.962
2935.35	5338	557.308	554.264
2935.90	5339	557.616	554.571
2936.45	5340	557.911	554.840
2937.00	5341	558.214	555.113
2937.55	5342	558.514	555.356
2938.10	5343	558.823	555.606
2938.65	5344	559.133	555.847
2939.20	5345	559.461	556.116
2939.75	5346	559.778	556.389
2940.30	5347	560.077	556.655
2940.85	5348	560.352	556.905
2941.40	5349	560.625	557.159
2941.95	5350	560.890	557.406
2942.50	5351	561.149	557.658
2943.05	5352	561.404	557.907
2943.60	5353	561.649	558.157
2944.15	5354	561.889	558.409
2944.70	5355	562.130	558.679
2945.25	5356	562.357	558.944
2945.80	5357	562.582	559.216
2946.35	5358	562.799	559.477
2946.90	5359	563.015	559.737
2947.45	5360	563.225	559.985
2948.00	5361	563.433	560.231
2948.55	5362	563.636	560.470
2949.10	5363	563.841	560.710
2949.65	5364	564.039	560.941
2950.20	5365	564.238	561.174
2950.75	5366	564.432	561.401
2951.30	5367	564.627	561.633
2951.85	5368	564.815	561.860
2952.40	5369	564.994	562.070
2952.95	5370	565.179	562.282
2953.50	5371	565.365	562.490
2954.05	5372	565.554	562.700
2954.60	5373	565.745	562.915
2955.15	5374	565.933	563.126
2955.70	5375	566.114	563.326
2956.25	5376	566.298	563.527
2956.80	5377	566.484	563.728
2957.35	5378	566.671	563.928
2957.90	5379	566.857	564.126
2958.45	5380	567.047	564.324
2959.00	5381	567.231	564.515
2959.55	5382	567.420	564.712
2960.10	5383	567.602	564.900
2960.65	5384	567.781	565.083
2961.20	5385	567.969	565.276
2961.75	5386	568.161	565.478
2962.30	5387	568.346	565.670
2962.85	5388	568.532	565.861
2963.40	5389	568.716	566.050
2963.95	5390	568.905	566.243
2964.50	5391	569.093	566.436
2965.05	5392	569.285	566.633
2965.60	5393	569.474	566.829
2966.15	5394	569.656	567.017
2966.70	5395	569.845	567.209
2967.25	5396	570.034	567.399
2967.80	5397	570.228	567.593
2968.35	5398	570.419	567.786
2968.90	5399	570.612	567.981
2969.45	5400	570.807	568.177
2970.00	5401	571.001	568.372
2970.55	5402	571.194	568.565
2971.10	5403	571.390	568.761
2971.65	5404	571.585	568.956
2972.20	5405	571.780	569.151
2972.75	5406	571.977	569.345
2973.30	5407	572.178	569.543
2973.85	5408	572.378	569.738
2974.40	5409	572.583	569.943
2974.95	5410	572.790	570.150
2975.50	5411	572.991	570.354
2976.05	5412	573.193	570.557
2976.60	5413	573.392	570.754
2977.15	5414	573.608	570.968
2977.70	5415	573.814	571.175
2978.25	5416	574.016	571.377
2978.80	5417	574.217	571.576
2979.35	5418	574.428	571.788
2979.90	5419	574.631	571.994
2980.45	5420	574.837	572.207
2981.00	5421	575.040	572.417
2981.55	5422	575.244	572.628
2982.10	5423	575.452	572.842
2982.65	5424	575.654	573.045
2983.20	5425	575.861	573.254
2983.75	5426	576.076	573.470
2984.30	5427	576.297	573.690
2984.85	5428	576.523	573.913
2985.40	5429	576.749	574.136
2985.95	5430	576.981	574.364
2986.50	5431	577.214	574.591
2987.05	5432	577.447	574.816
2987.60	5433	577.684	575.042
2988.15	5434	577.932	575.280
2988.70	5435	578.166	575.506
2989.25	5436	578.402	575.740
2989.80	5437	578.645	575.988
2990.35	5438	578.883	576.237
2990.90	5439	579.114	576.481
2991.45	5440	579.352	576.735
2992.00	5441	579.592	576.992
2992.55	5442	579.836	577.254
2993.10	5443	580.084	577.518
2993.65	5444	580.335	577.777
2994.20	5445	580.598	578.040
2994.75	5446	580.878	578.305
2995.30	5447	581.193	578.592
2995.85	5448	581.507	578.866
2996.40	5449	581.846	579.146
2996.95	5450	582.213	579.447
2997.50	5451	582.592	579.727
2998.05	5452	582.999	580.030
2998.60	5453	583.449	580.351
2999.15	5454	583.928	580.704
2999.70	5455	584.446	581.105
3000.25	5456	584.984	581.540
3000.80	5457	585.485	581.956
3001.35	5458	585.990	582.406
3001.90	5459	586.521	582.900
3002.45	5460	587.034	583.408
3003.00	5461	587.620	583.997
3003.55	5462	588.205	584.609
3004.10	5463	588.778	585.211
3004.65	5464	589.314	585.782
3005.20	5465	589.830	586.348
3005.75	5466	590.337	586.932
3006.30	5467	590.816	587.486
3006.85	5468	591.301	588.044
3007.40	5469	591.862	588.631
3007.95	5470	592.474	589.252
3008.50	5471	593.083	589.822
3009.05	5472	593.666	590.363
3009.60	5473	594.256	590.931
3010.15	5474	594.821	591.493
3010.70	5475	595.401	592.121
3011.25	5476	595.959	592.713
3011.80	5477	596.546	593.316
3012.35	5478	597.190	593.923
3012.90	5479	597.892	594.558
3013.45	5480	598.667	595.241
3014.00	5481	599.400	595.876
3014.55	5482	600.096	596.549
3015.10	5483	600.791	597.241
3015.65	5484	601.487	598.029
3016.20	5485	602.124	598.745
3016.75	5486	602.788	599.467
3017.30	5487	603.474	600.200
3017.85	5488	604.150	600.916
3018.40	5489	604.834	601.624
3018.95	5490	605.507	602.314
3019.50	5491	606.161	603.008
3020.05	5492	606.819	603.711
3020.60	5493	607.474	604.436
3021.15	5494	608.079	605.112
3021.70	5495	608.674	605.778
3022.25	5496	609.269	606.448
3022.80	5497	609.854	607.111
3023.35	5498	610.425	607.743
3023.90	5499	610.985	608.353
3024.45	5500	611.541	608.944
3025.00	5501	612.130	609.565
3025.55	5502	612.717	610.164
3026.10	5503	613.310	610.768
3026.65	5504	613.878	611.342
3027.20	5505	614.466	611.936
3027.75	5506	615.060	612.538
3028.30	5507	615.672	613.146
3028.85	5508	616.273	613.734
3029.40	5509	616.895	614.336
3029.95	5510	617.533	614.950
3030.50	5511	618.205	615.592
3031.05	5512	618.904	616.263
3031.60	5513	619.576	616.925
3032.15	5514	620.278	617.621
3032.70	5515	620.950	618.296
3033.25	5516	621.644	618.987
3033.80	5517	622.342	619.672
3034.35	5518	623.054	620.359
3034.90	5519	623.796	621.069
3035.45	5520	624.562	621.802
3036.00	5521	625.316	622.522
3036.55	5522	626.073	623.264
3037.10	5523	626.800	623.964
3037.65	5524	627.597	624.683
3038.20	5525	628.490	625.437
3038.75	5526	629.486	626.189
3039.30	5527	630.645	627.050
3039.85	5528	631.964	628.025
3040.40	5529	633.312	629.161
3040.95	5530	634.676	630.361
3041.50	5531	635.956	631.617
3042.05	5532	637.310	632.959
3042.60	5533	638.664	634.283
3043.15	5534	639.948	635.546
3043.70	5535	641.262	636.860
3044.25	5536	642.589	638.207
3044.80	5537	643.907	639.568
3045.35	5538	645.119	640.867
3045.90	5539	646.222	642.082
3046.45	5540	647.328	643.264
3047.00	5541	648.431	644.434
3047.55	5542	649.522	645.550
3048.10	5543	650.556	646.609
3048.65	5544	651.553	647.626
3049.20	5545	652.589	648.667
3049.75	5546	653.588	649.645
3050.30	5547	654.607	650.641
3050.85	5548	655.611	651.621
3051.40	5549	656.550	652.586
3051.95	5550	657.420	653.501
3052.50	5551	658.255	654.373
3053.05	5552	659.093	655.240
3053.60	5553	659.970	656.081
3054.15	5554	660.865	656.922
3054.70	5555	661.743	657.701
3055.25	5556	662.653	658.540
3055.80	5557	663.513	659.364
3056.35	5558	664.289	660.116
3056.90	5559	665.075	660.886
3057.45	5560	665.887	661.679
3058.00	5561	666.722	662.495
3058.55	5562	667.546	663.253
3059.10	5563	668.348	663.999
3059.65	5564	669.129	664.764
3060.20	5565	669.852	665.504
3060.75	5566	670.509	666.234
3061.30	5567	671.102	666.914
3061.85	5568	671.706	667.617
3062.40	5569	672.290	668.277
3062.95	5570	672.908	668.963
3063.50	5571	673.520	669.588
3064.05	5572	674.132	670.206
3064.60	5573	674.722	670.768
3065.15	5574	675.293	671.320
3065.70	5575	675.849	671.879
3066.25	5576	676.364	672.421
3066.80	5577	676.871	672.984
3067.35	5578	677.330	673.497
3067.90	5579	677.788	674.009
3068.45	5580	678.267	674.533
3069.00	5581	678.780	675.089
3069.55	5582	679.269	675.632
3070.10	5583	679.721	676.129
3070.65	5584	680.122	676.540
3071.20	5585	680.542	676.961
3071.75	5586	680.987	677.393
3072.30	5587	681.449	677.848
3072.85	5588	681.935	678.331
3073.40	5589	682.433	678.815
3073.95	5590	682.912	679.275
3074.50	5591	683.371	679.706
3075.05	5592	683.792	680.102
3075.60	5593	684.198	680.512
3076.15	5594	684.610	680.940
3076.70	5595	685.025	681.407
3077.25	5596	685.431	681.875
3077.80	5597	685.823	682.342
3078.35	5598	686.211	682.790
3078.90	5599	686.589	683.219
3079.45	5600	686.965	683.630
3080.00	5601	687.342	684.038
3080.55	5602	687.708	684.441
3081.10	5603	688.070	684.839
3081.65	5604	688.435	685.240
3082.20	5605	688.786	685.624
3082.75	5606	689.136	686.002
3083.30	5607	689.486	686.376
3083.85	5608	689.836	686.746
3084.40	5609	690.193	687.125
3084.95	5610	690.540	687.494
3085.50	5611	690.880	687.853
3086.05	5612	691.219	688.212
3086.60	5613	691.562	688.576
3087.15	5614	691.888	688.923
3087.70	5615	692.210	689.266
3088.25	5616	692.539	689.619
3088.80	5617	692.871	689.979
3089.35	5618	693.188	690.324
3089.90	5619	693.514	690.679
3090.45	5620	693.830	691.025
3091.00	5621	694.129	691.354
3091.55	5622	694.439	691.683
3092.10	5623	694.761	692.024
3092.65	5624	695.072	692.353
3093.20	5625	695.392	692.688
3093.75	5626	695.713	693.021
3094.30	5627	696.030	693.345
3094.85	5628	696.351	693.670
3095.40	5629	696.673	693.995
3095.95	5630	696.992	694.316
3096.50	5631	697.310	694.635
3097.05	5632	697.637	694.962
3097.60	5633	697.970	695.299
3098.15	5634	698.299	695.631
3098.70	5635	698.634	695.965
3099.25	5636	698.974	696.302
3099.80	5637	699.317	696.637
3100.35	5638	699.665	696.972
3100.90	5639	700.027	697.318
3101.45	5640	700.404	697.675
3102.00	5641	700.784	698.034
3102.55	5642	701.177	698.407
3103.10	5643	701.564	698.777
3103.65	5644	701.952	699.160
3104.20	5645	702.339	699.545
3104.75	5646	702.719	699.931
3105.30	5647	703.114	700.336
3105.85	5648	703.529	700.765
3106.40	5649	703.956	701.196
3106.95	5650	704.384	701.626
3107.50	5651	704.825	702.043
3108.05	5652	705.287	702.479
3108.60	5653	705.770	702.934
3109.15	5654	706.270	703.403
3109.70	5655	706.780	703.878
3110.25	5656	707.312	704.373
3110.80	5657	707.870	704.894
3111.35	5658	708.436	705.433
3111.90	5659	709.011	705.987
3112.45	5660	709.591	706.550
3113.00	5661	710.178	707.121
3113.55	5662	710.806	707.734
3114.10	5663	711.436	708.347
3114.65	5664	712.087	708.974
3115.20	5665	712.743	709.610
3115.75	5666	713.410	710.263
3116.30	5667	714.092	710.937
3116.85	5668	714.808	711.650
3117.40	5669	715.479	712.319
3117.95	5670	716.162	713.000
3118.50	5671	716.860	713.681
3119.05	5672	717.625	714.422
3119.60	5673	718.378	715.091
3120.15	5674	719.147	715.774
3120.70	5675	720.001	716.531
3121.25	5676	720.764	717.195
3121.80	5677	721.643	717.972
3122.35	5678	722.534	718.812
3122.90	5679	723.478	719.734
3123.45	5680	724.233	720.483
3124.00	5681	724.982	721.229
3124.55	5682	725.802	722.128
3125.10	5683	726.535	722.927
3125.65	5684	727.213	723.603
3126.20	5685	727.948	724.350
3126.75	5686	728.662	725.101
3127.30	5687	729.369	725.816
3127.85	5688	730.050	726.481
3128.40	5689	730.709	727.144
3128.95	5690	731.331	727.778
3129.50	5691	731.946	728.404
3130.05	5692	732.602	729.072
3130.60	5693	733.241	729.741
3131.15	5694	733.803	730.336
3131.70	5695	734.327	730.899
3132.25	5696	734.843	731.461
3132.80	5697	735.336	732.009
3133.35	5698	735.855	732.584
3133.90	5699	736.355	733.140
3134.45	5700	736.837	733.645
3135.00	5701	737.354	734.176
3135.55	5702	737.809	734.617
3136.10	5703	738.294	735.087
3136.65	5704	738.799	735.578
3137.20	5705	739.277	736.027
3137.75	5706	739.778	736.474
3138.30	5707	740.294	736.901
3138.85	5708	740.867	737.356
3139.40	5709	741.465	737.828
3139.95	5710	742.086	738.321
3140.50	5711	742.707	738.808
3141.05	5712	743.325	739.292
3141.60	5713	743.934	739.790
3142.15	5714	744.545	740.305
3142.70	5715	745.171	740.874
3143.25	5716	745.782	741.446
3143.80	5717	746.375	742.023
3144.35	5718	746.947	742.585
3144.90	5719	747.520	743.152
3145.45	5720	748.091	743.730
3146.00	5721	748.642	744.291
3146.55	5722	749.203	744.870
3147.10	5723	749.766	745.449
3147.65	5724	750.322	746.017
3148.20	5725	750.878	746.581
3148.75	5726	751.428	747.133
3149.30	5727	751.990	747.698
3149.85	5728	752.561	748.272
3150.40	5729	753.139	748.855
3150.95	5730	753.716	749.438
3151.50	5731	754.300	750.030
3152.05	5732	754.886	750.626
3152.60	5733	755.475	751.241
3153.15	5734	756.060	751.862
3153.70	5735	756.643	752.508
3154.25	5736	757.220	753.168
3154.80	5737	757.758	753.812
3155.35	5738	758.265	754.428
3155.90	5739	758.757	755.031
3156.45	5740	759.282	755.650
3157.00	5741	759.838	756.298
3157.55	5742	760.417	756.889
3158.10	5743	761.022	757.490
3158.65	5744	761.692	758.083
3159.20	5745	762.387	758.707
3159.75	5746	763.083	759.344
3160.30	5747	763.761	760.011
3160.85	5748	764.399	760.678
3161.40	5749	765.016	761.380
3161.95	5750	765.628	762.099
3162.50	5751	766.238	762.786
3163.05	5752	766.880	763.494
3163.60	5753	767.558	764.153
3164.15	5754	768.299	764.861
3164.70	5755	769.072	765.566
3165.25	5756	769.831	766.291
3165.80	5757	770.559	767.026
3166.35	5758	771.249	767.789
3166.90	5759	771.907	768.556
3167.45	5760	772.553	769.291
3168.00	5761	773.239	770.061
3168.55	5762	773.957	770.781
3169.10	5763	774.703	771.527
3169.65	5764	775.442	772.249
3170.20	5765	776.159	772.976
3170.75	5766	776.861	773.734
3171.30	5767	777.536	774.477
3171.85	5768	778.201	775.220
3172.40	5769	778.873	775.951
3172.95	5770	779.549	776.679
3173.50	5771	780.209	777.371
3174.05	5772	780.863	778.054
3174.60	5773	781.519	778.729
3175.15	5774	782.180	779.405
3175.70	5775	782.856	780.089
3176.25	5776	783.528	780.772
3176.80	5777	784.173	781.429
3177.35	5778	784.830	782.108
3177.90	5779	785.470	782.776
3178.45	5780	786.105	783.446
3179.00	5781	786.706	784.084
3179.55	5782	787.298	784.726
3180.10	5783	787.885	785.358
3180.65	5784	788.442	785.937
3181.20	5785	789.019	786.513
3181.75	5786	789.635	787.087
3182.30	5787	790.282	787.665
3182.85	5788	790.937	788.227
3183.40	5789	791.618	788.806
3183.95	5790	792.331	789.415
3184.50	5791	793.079	790.042
3185.05	5792	793.876	790.715
3185.60	5793	794.708	791.405
3186.15	5794	795.556	792.107
3186.70	5795	796.449	792.844
3187.25	5796	797.408	793.637
3187.80	5797	798.443	794.495
3188.35	5798	799.501	795.391
3188.90	5799	800.589	796.326
3189.45	5800	801.662	797.332
