/* DATA DESCRIPTION:
Citation:	Gkinis, Vasileios; Dahl-Jensen, Dorthe; Steffensen, Jørgen Peder; Vinther, Bo Møllesøe; Landais, Amaëlle; Jouzel, Jean; Masson-Delmotte, Valerie; Cattani, Olivier; Minster, Bénédicte; Grisart, Antoine; Hörhold, Maria; Stenni, Barbara; Selmo, Enricomaria (2021): Oxygen-18 isotope ratios from the EPICA Dome C ice core at 11 cm resolution [dataset]. PANGAEA, https://doi.org/10.1594/PANGAEA.939445
Abstract:	Abstract: We present here a high resolution (0.11 m) dataset of the isotopic composition of the ice (δ¹⁸O) from the EPICA Dome-C ice core. The dataset covers the depth range 7.81-3189.89 m (0.05-802.427 ka). Analysis is performed in Copenhagen with a CO~2~ equilibration Mass Spectrometry system (Finnegan MAT 251). Samples of 5 ml are equilibrated with CO~2~ for 6 hours under vibrations, thereafter injected to the mass spectrometer where the ¹⁸O/¹⁶O ratio is obtained on masses 46 and 44. All measurements reported on the SMOW-SLAP scale using a 2-point linear calibration (standards used: Crete: -33.61 ‰ and DC02: -54.11 ‰ . The combined uncertainty of the record is 0.07 ‰. We interpolate the dataset on the AICC2012 chronology.
Keyword(s):	Antarctica; d18O; Dome C; EPICA; ice cores; Isotope ratio; mass spectrometry; water isotopes
Related to:	Gkinis, Vasileios (2011): High resolution water isotope data from ice cores. Zenodo, https://doi.org/10.5281/zenodo.5653088
	Landais, Amaëlle; Masson-Delmotte, Valerie; Stenni, Barbara; Selmo, Enricomaria; Roche, D M; Jouzel, Jean; Lambert, Fabrice; Guillevic, Myriam; Bazin, Lucie; Arzel, O; Vinther, Bo Møllesøe; Gkinis, Vasileios; Popp, Trevor (2015): A review of the bipolar see–saw from synchronized and high resolution ice core water stable isotope records from Greenland and East Antarctica. Quaternary Science Reviews, 114, 18-32, https://doi.org/10.1016/j.quascirev.2015.01.031
Further details:	Seierstad, Inger K; Johnsen, Sigfús Jóhann; Vinther, Bo Møllesøe; Olsen, Jesper (2005): The duration of the Bølling-Allerød period (Greenland Interstadial 1) in the GRIP ice core. Annals of Glaciology, 42, 337-344, https://doi.org/10.3189/172756405781812556
Project(s):	European Project for Ice Coring in Antarctica (EPICA) (URI: https://en.wikipedia.org/wiki/European_Project_for_Ice_Coring_in_Antarctica)
Funding:	Fifth Framework Programme (FP5), grant/award no. EVK2-CT-2000-00077: European Project for Ice Coring in Antarctica (URI: https://cordis.europa.eu/project/id/EVK2-CT-2000-00077)
	Fourth Framework Programme (FP4), grant/award no. ENV4980702: European Project for Ice Coring in Antarctica (URI: https://cordis.europa.eu/project/id/ENV4980702)
Coverage:	LATITUDE: -75.100000 * LONGITUDE: 123.350000
	DATE/TIME START: 1993-01-01T00:00:00 * DATE/TIME END: 2004-12-31T00:00:00
	MINIMUM DEPTH, sediment/rock: 7.755 m * MAXIMUM DEPTH, sediment/rock: 3189.835 m
Event(s):	EDC (EPICA Dome C) (URI: https://en.wikipedia.org/wiki/Dome_C) * LATITUDE: -75.100000 * LONGITUDE: 123.350000 * DATE/TIME START: 1993-01-01T00:00:00 * DATE/TIME END: 2004-12-31T00:00:00 * ELEVATION: 3233.0 m * Recovery: 3300 m * LOCATION: Dome C, Antarctica * CAMPAIGN: Dome C * METHOD/DEVICE: Ice drill (ICEDRILL) * COMMENT: Drill site is 56 km from the site of a previous Dome C core that provided records extending into the last glacial period, and 560 km from the site of the Vostok cores. The completion of the Dome C core was delayed when the first drilling became stuck at 788 m in 1999 (EDC96).
Comment:	The record is not continuous and presents 14 gaps in the following depth ranges:
	1. 120.01 - 120.67 (7 samples)
	2. 234.41 - 234.85 (5 samples)
	3. 288.86 - 290.40 (15 samples)
	4. 656.81 - 659.45 (28 samples)
	5. 1528.56 - 1539.45 (100 samples)
	6. 1583.56 - 1594.45 (100 samples)
	7. 1638.56 - 1649.45 (100 samples)
	8. 1693.56 - 1704.45 (100 samples)
	9. 1748.56 - 1759.45 (100 samples)
	10. 1803.56 - 1814.45 (100 samples)
	11. 2141.81 - 2144.45 (25 samples)
	12. 2238.06 - 2239.6 (15 samples)
	13. 2249.06 - 2317.7 (625 samples)
	14. 2756.16 - 2794.55 (350 samples)
Parameter(s):	Depth, top/min [m] (Depth top) * PI: Gkinis, Vasileios (https://orcid.org/0000-0002-5910-1549, v.gkinis@nbi.ku.dk, http://www.nbi.ku.dk/english/staff/?pure=en/persons/339558)
	Depth, bottom/max [m] (Depth bot) * PI: Gkinis, Vasileios (https://orcid.org/0000-0002-5910-1549, v.gkinis@nbi.ku.dk, http://www.nbi.ku.dk/english/staff/?pure=en/persons/339558)
	DEPTH, sediment/rock [m] (Depth sed) * GEOCODE * PI: Gkinis, Vasileios (https://orcid.org/0000-0002-5910-1549, v.gkinis@nbi.ku.dk, http://www.nbi.ku.dk/english/staff/?pure=en/persons/339558)
	Age, dated [ka] (Age dated) * PI: Gkinis, Vasileios (https://orcid.org/0000-0002-5910-1549, v.gkinis@nbi.ku.dk, http://www.nbi.ku.dk/english/staff/?pure=en/persons/339558) * METHOD/DEVICE: Antarctic ice core chronology (AICC2012) (URI: https://doi.org/10.5194/cp-9-1733-2013)
	δ18O [‰] (δ18O) * PI: Gkinis, Vasileios (https://orcid.org/0000-0002-5910-1549, v.gkinis@nbi.ku.dk, http://www.nbi.ku.dk/english/staff/?pure=en/persons/339558) * METHOD/DEVICE: Mass spectrometer Finnigan MAT 251
License:	Creative Commons Attribution 4.0 International (CC-BY-4.0) (URI: https://creativecommons.org/licenses/by/4.0/)
Size:	114049 data points
*/
Depth top [m]	Depth bot [m]	Depth sed [m]	Age dated [ka]	δ18O [‰]
2717.99	2718.10	2718.045	401.97500	-49.75
2718.10	2718.21	2718.155	402.01060	-49.95
2718.21	2718.32	2718.265	402.04620	-50.09
2718.32	2718.43	2718.375	402.08180	-50.39
2718.43	2718.54	2718.485	402.11740	-49.98
2718.54	2718.65	2718.595	402.15300	-50.17
2718.65	2718.76	2718.705	402.18860	-50.32
2718.76	2718.87	2718.815	402.22420	-50.64
2718.87	2718.98	2718.925	402.25980	-50.11
2718.98	2719.09	2719.035	402.29540	-49.98
2719.09	2719.20	2719.145	402.33100	-50.23
2719.20	2719.31	2719.255	402.36667	-50.00
2719.31	2719.42	2719.365	402.40233	-49.76
2719.42	2719.53	2719.475	402.43800	-49.44
2719.53	2719.64	2719.585	402.47367	-49.58
2719.64	2719.75	2719.695	402.50933	-50.09
2719.75	2719.86	2719.805	402.54500	-50.22
2719.86	2719.97	2719.915	402.58067	-49.77
2719.97	2720.08	2720.025	402.61633	-49.78
2720.08	2720.19	2720.135	402.65200	-50.36
2720.19	2720.30	2720.245	402.68767	-50.63
2720.30	2720.41	2720.355	402.72333	-50.28
2720.41	2720.52	2720.465	402.75900	-49.77
2720.52	2720.63	2720.575	402.79467	-49.94
2720.63	2720.74	2720.685	402.83033	-50.06
2720.74	2720.85	2720.795	402.86600	-50.04
2720.85	2720.96	2720.905	402.90013	-49.73
2720.96	2721.07	2721.015	402.93427	-49.52
2721.07	2721.18	2721.125	402.96840	-49.70
2721.18	2721.29	2721.235	403.00253	-49.92
2721.29	2721.40	2721.345	403.03667	-49.96
2721.40	2721.51	2721.455	403.07080	-50.12
2721.51	2721.62	2721.565	403.10493	-49.68
2721.62	2721.73	2721.675	403.13907	-49.56
2721.73	2721.84	2721.785	403.17320	-49.66
2721.84	2721.95	2721.895	403.20733	-49.61
2721.95	2722.06	2722.005	403.24147	-49.65
2722.06	2722.17	2722.115	403.27560	-49.43
2722.17	2722.28	2722.225	403.30973	-49.42
2722.28	2722.39	2722.335	403.34387	-49.75
2722.39	2722.50	2722.445	403.37800	-49.59
2722.50	2722.61	2722.555	403.41287	-49.52
2722.61	2722.72	2722.665	403.44773	-49.70
2722.72	2722.83	2722.775	403.48260	-49.52
2722.83	2722.94	2722.885	403.51747	-49.69
2722.94	2723.05	2722.995	403.55233	-49.86
2723.05	2723.16	2723.105	403.58720	-49.65
2723.16	2723.27	2723.215	403.62207	-49.43
2723.27	2723.38	2723.325	403.65693	-49.62
2723.38	2723.49	2723.435	403.69180	-49.94
2723.49	2723.60	2723.545	403.72667	-49.76
2723.60	2723.71	2723.655	403.76153	-49.73
2723.71	2723.82	2723.765	403.79640	-49.66
2723.82	2723.93	2723.875	403.83127	-49.72
2723.93	2724.04	2723.985	403.86613	-49.75
2724.04	2724.15	2724.095	403.90100	-50.30
2724.15	2724.26	2724.205	403.93653	-49.99
2724.26	2724.37	2724.315	403.97207	-49.68
2724.37	2724.48	2724.425	404.00760	-49.61
2724.48	2724.59	2724.535	404.04313	-49.56
2724.59	2724.70	2724.645	404.07867	-49.66
2724.70	2724.81	2724.755	404.11420	-49.64
2724.81	2724.92	2724.865	404.14973	-49.56
2724.92	2725.03	2724.975	404.18527	-49.64
2725.03	2725.14	2725.085	404.22080	-49.63
2725.14	2725.25	2725.195	404.25633	-49.84
2725.25	2725.36	2725.305	404.29187	-49.96
2725.36	2725.47	2725.415	404.32740	-49.96
2725.47	2725.58	2725.525	404.36293	-50.10
2725.58	2725.69	2725.635	404.39847	-50.05
2725.69	2725.80	2725.745	404.43400	-50.06
2725.80	2725.91	2725.855	404.47020	-50.23
2725.91	2726.02	2725.965	404.50640	-49.98
2726.02	2726.13	2726.075	404.54260	-49.46
2726.13	2726.24	2726.185	404.57880	-48.91
2726.24	2726.35	2726.295	404.61500	-49.12
2726.35	2726.46	2726.405	404.65120	-49.59
2726.46	2726.57	2726.515	404.68740	-49.85
2726.57	2726.68	2726.625	404.72360	-49.38
2726.68	2726.79	2726.735	404.75980	-49.08
2726.79	2726.90	2726.845	404.79600	-49.23
2726.90	2727.01	2726.955	404.83220	-49.45
2727.01	2727.12	2727.065	404.86840	-49.75
2727.12	2727.23	2727.175	404.90460	-49.69
2727.23	2727.34	2727.285	404.94080	-49.71
2727.34	2727.45	2727.395	404.97700	-49.71
2727.45	2727.56	2727.505	405.01260	-49.89
2727.56	2727.67	2727.615	405.04820	-50.09
2727.67	2727.78	2727.725	405.08380	-49.87
2727.78	2727.89	2727.835	405.11940	-49.51
2727.89	2728.00	2727.945	405.15500	-49.40
2728.00	2728.11	2728.055	405.19060	-49.16
2728.11	2728.22	2728.165	405.22620	-49.12
2728.22	2728.33	2728.275	405.26180	-49.72
2728.33	2728.44	2728.385	405.29740	-49.88
2728.44	2728.55	2728.495	405.33300	-49.95
2728.55	2728.66	2728.605	405.36860	-49.89
2728.66	2728.77	2728.715	405.40420	-49.72
2728.77	2728.88	2728.825	405.43980	-50.07
2728.88	2728.99	2728.935	405.47540	-50.52
2728.99	2729.10	2729.045	405.51100	-50.58
2729.10	2729.21	2729.155	405.54533	-50.28
2729.21	2729.32	2729.265	405.57967	-49.95
2729.32	2729.43	2729.375	405.61400	-49.29
2729.43	2729.54	2729.485	405.64833	-48.91
2729.54	2729.65	2729.595	405.68267	-48.97
2729.65	2729.76	2729.705	405.71700	-49.09
2729.76	2729.87	2729.815	405.75133	-49.27
2729.87	2729.98	2729.925	405.78567	-49.23
2729.98	2730.09	2730.035	405.82000	-49.52
2730.09	2730.20	2730.145	405.85433	-49.59
2730.20	2730.31	2730.255	405.88867	-49.39
2730.31	2730.42	2730.365	405.92300	-49.14
2730.42	2730.53	2730.475	405.95733	-48.94
2730.53	2730.64	2730.585	405.99167	-49.38
2730.64	2730.75	2730.695	406.02600	-49.61
2730.75	2730.86	2730.805	406.06213	-49.15
2730.86	2730.97	2730.915	406.09827	-49.01
2730.97	2731.08	2731.025	406.13440	-49.17
2731.08	2731.19	2731.135	406.17053	-49.61
2731.19	2731.30	2731.245	406.20667	-49.53
2731.30	2731.41	2731.355	406.24280	-49.69
2731.41	2731.52	2731.465	406.27893	-49.78
2731.52	2731.63	2731.575	406.31507	-49.57
2731.63	2731.74	2731.685	406.35120	-49.40
2731.74	2731.85	2731.795	406.38733	-49.60
2731.85	2731.96	2731.905	406.42347	-49.79
2731.96	2732.07	2732.015	406.45960	-49.89
2732.07	2732.18	2732.125	406.49573	-49.94
2732.18	2732.29	2732.235	406.53187	-50.00
2732.29	2732.40	2732.345	406.56800	-49.60
2732.40	2732.51	2732.455	406.60267	-49.39
2732.51	2732.62	2732.565	406.63733	-49.40
2732.62	2732.73	2732.675	406.67200	-49.18
2732.73	2732.84	2732.785	406.70667	-49.04
2732.84	2732.95	2732.895	406.74133	-49.58
2732.95	2733.06	2733.005	406.77600	-49.98
2733.06	2733.17	2733.115	406.81067	-49.74
2733.17	2733.28	2733.225	406.84533	-49.71
2733.28	2733.39	2733.335	406.88000	-49.55
2733.39	2733.50	2733.445	406.91467	-49.23
2733.50	2733.61	2733.555	406.94933	-48.92
2733.61	2733.72	2733.665	406.98400	-49.04
2733.72	2733.83	2733.775	407.01867	-49.15
2733.83	2733.94	2733.885	407.05333	-49.06
2733.94	2734.05	2733.995	407.08800	-49.03
2734.05	2734.16	2734.105	407.12367	-48.87
2734.16	2734.27	2734.215	407.15933	-48.90
2734.27	2734.38	2734.325	407.19500	-48.80
2734.38	2734.49	2734.435	407.23067	-48.78
2734.49	2734.60	2734.545	407.26633	-49.22
2734.60	2734.71	2734.655	407.30200	-49.57
2734.71	2734.82	2734.765	407.33767	-49.47
2734.82	2734.93	2734.875	407.37333	-49.31
2734.93	2735.04	2734.985	407.40900	-49.25
2735.04	2735.15	2735.095	407.44467	-49.36
2735.15	2735.26	2735.205	407.48033	-49.52
2735.26	2735.37	2735.315	407.51600	-49.08
2735.37	2735.48	2735.425	407.55167	-48.69
2735.48	2735.59	2735.535	407.58733	-48.46
2735.59	2735.70	2735.645	407.62300	-48.81
2735.70	2735.81	2735.755	407.65900	-49.52
2735.81	2735.92	2735.865	407.69500	-49.63
2735.92	2736.03	2735.975	407.73100	-49.51
2736.03	2736.14	2736.085	407.76700	-49.52
2736.14	2736.25	2736.195	407.80300	-49.49
2736.25	2736.36	2736.305	407.83900	-49.52
2736.36	2736.47	2736.415	407.87500	-49.49
2736.47	2736.58	2736.525	407.91100	-49.27
2736.58	2736.69	2736.635	407.94700	-49.55
2736.69	2736.80	2736.745	407.98300	-49.36
2736.80	2736.91	2736.855	408.01900	-49.11
2736.91	2737.02	2736.965	408.05500	-49.30
2737.02	2737.13	2737.075	408.09100	-49.13
2737.13	2737.24	2737.185	408.12700	-49.14
2737.24	2737.35	2737.295	408.16300	-49.23
2737.35	2737.46	2737.405	408.20093	-49.11
2737.46	2737.57	2737.515	408.23887	-49.53
2737.57	2737.68	2737.625	408.27680	-49.93
2737.68	2737.79	2737.735	408.31473	-49.57
2737.79	2737.90	2737.845	408.35267	-49.19
2737.90	2738.01	2737.955	408.39060	-49.53
2738.01	2738.12	2738.065	408.42853	-49.92
2738.12	2738.23	2738.175	408.46647	-50.01
2738.23	2738.34	2738.285	408.50440	-49.53
2738.34	2738.45	2738.395	408.54233	-49.40
2738.45	2738.56	2738.505	408.58027	-49.53
2738.56	2738.67	2738.615	408.61820	-49.82
2738.67	2738.78	2738.725	408.65613	-49.67
2738.78	2738.89	2738.835	408.69407	-49.59
2738.89	2739.00	2738.945	408.73200	-49.77
2739.00	2739.11	2739.055	408.76893	-49.52
2739.11	2739.22	2739.165	408.80587	-49.49
2739.22	2739.33	2739.275	408.84280	-49.72
2739.33	2739.44	2739.385	408.87973	-49.89
2739.44	2739.55	2739.495	408.91667	-49.74
2739.55	2739.66	2739.605	408.95360	-49.40
2739.66	2739.77	2739.715	408.99053	-49.37
2739.77	2739.88	2739.825	409.02747	-49.59
2739.88	2739.99	2739.935	409.06440	-49.60
2739.99	2740.10	2740.045	409.10133	-49.26
2740.10	2740.21	2740.155	409.13827	-49.32
2740.21	2740.32	2740.265	409.17520	-49.05
2740.32	2740.43	2740.375	409.21213	-49.03
2740.43	2740.54	2740.485	409.24907	-49.29
2740.54	2740.65	2740.595	409.28600	-49.76
2740.65	2740.76	2740.705	409.32400	-49.80
2740.76	2740.87	2740.815	409.36200	-49.57
2740.87	2740.98	2740.925	409.40000	-49.71
2740.98	2741.09	2741.035	409.43800	-49.76
2741.09	2741.20	2741.145	409.47600	-49.69
2741.20	2741.31	2741.255	409.51400	-49.31
2741.31	2741.42	2741.365	409.55200	-49.18
2741.42	2741.53	2741.475	409.59000	-49.21
2741.53	2741.64	2741.585	409.62800	-49.10
2741.64	2741.75	2741.695	409.66600	-49.08
2741.75	2741.86	2741.805	409.70400	-49.57
2741.86	2741.97	2741.915	409.74200	-49.66
2741.97	2742.08	2742.025	409.78000	-49.40
2742.08	2742.19	2742.135	409.81800	-49.40
2742.19	2742.30	2742.245	409.85600	-49.47
2742.30	2742.41	2742.355	409.89607	-49.85
2742.41	2742.52	2742.465	409.93613	-49.87
2742.52	2742.63	2742.575	409.97620	-49.49
2742.63	2742.74	2742.685	410.01627	-49.38
2742.74	2742.85	2742.795	410.05633	-49.73
2742.85	2742.96	2742.905	410.09640	-49.74
2742.96	2743.07	2743.015	410.13647	-49.42
2743.07	2743.18	2743.125	410.17653	-49.92
2743.18	2743.29	2743.235	410.21660	-49.88
2743.29	2743.40	2743.345	410.25667	-49.45
2743.40	2743.51	2743.455	410.29673	-49.57
2743.51	2743.62	2743.565	410.33680	-50.02
2743.62	2743.73	2743.675	410.37687	-49.93
2743.73	2743.84	2743.785	410.41693	-49.66
2743.84	2743.95	2743.895	410.45700	-49.63
2743.95	2744.06	2744.005	410.49833	-49.64
2744.06	2744.17	2744.115	410.53967	-49.71
2744.17	2744.28	2744.225	410.58100	-49.50
2744.28	2744.39	2744.335	410.62233	-49.66
2744.39	2744.50	2744.445	410.66367	-50.05
2744.50	2744.61	2744.555	410.70500	-49.97
2744.61	2744.72	2744.665	410.74633	-49.95
2744.72	2744.83	2744.775	410.78767	-49.63
2744.83	2744.94	2744.885	410.82900	-49.75
2744.94	2745.05	2744.995	410.87033	-49.89
2745.05	2745.16	2745.105	410.91167	-49.84
2745.16	2745.27	2745.215	410.95300	-49.71
2745.27	2745.38	2745.325	410.99433	-49.41
2745.38	2745.49	2745.435	411.03567	-49.63
2745.49	2745.60	2745.545	411.07700	-49.46
2745.60	2745.71	2745.655	411.11853	-49.57
2745.71	2745.82	2745.765	411.16007	-50.02
2745.82	2745.93	2745.875	411.20160	-50.43
2745.93	2746.04	2745.985	411.24313	-50.02
2746.04	2746.15	2746.095	411.28467	-49.60
2746.15	2746.26	2746.205	411.32620	-49.51
2746.26	2746.37	2746.315	411.36773	-49.70
2746.37	2746.48	2746.425	411.40927	-49.98
2746.48	2746.59	2746.535	411.45080	-50.22
2746.59	2746.70	2746.645	411.49233	-49.96
2746.70	2746.81	2746.755	411.53387	-49.79
2746.81	2746.92	2746.865	411.57540	-49.70
2746.92	2747.03	2746.975	411.61693	-49.90
2747.03	2747.14	2747.085	411.65847	-49.80
2747.14	2747.25	2747.195	411.70000	-49.52
2747.25	2747.36	2747.305	411.74493	-50.01
2747.36	2747.47	2747.415	411.78987	-50.19
2747.47	2747.58	2747.525	411.83480	-50.32
2747.58	2747.69	2747.635	411.87973	-50.50
2747.69	2747.80	2747.745	411.92467	-49.97
2747.80	2747.91	2747.855	411.96960	-49.96
2747.91	2748.02	2747.965	412.01453	-50.66
2748.02	2748.13	2748.075	412.05947	-50.88
2748.13	2748.24	2748.185	412.10440	-50.52
2748.24	2748.35	2748.295	412.14933	-50.15
2748.35	2748.46	2748.405	412.19427	-50.65
2748.46	2748.57	2748.515	412.23920	-50.75
2748.57	2748.68	2748.625	412.28413	-50.59
2748.68	2748.79	2748.735	412.32907	-50.43
2748.79	2748.90	2748.845	412.37400	-50.25
2748.90	2749.01	2748.955	412.42053	-50.47
2749.01	2749.12	2749.065	412.46707	-50.73
2749.12	2749.23	2749.175	412.51360	-50.74
2749.23	2749.34	2749.285	412.56013	-50.42
2749.34	2749.45	2749.395	412.60667	-50.46
2749.45	2749.56	2749.505	412.65320	-50.20
2749.56	2749.67	2749.615	412.69973	-50.27
2749.67	2749.78	2749.725	412.74627	-50.46
2749.78	2749.89	2749.835	412.79280	-50.61
2749.89	2750.00	2749.945	412.83933	-50.62
2750.00	2750.11	2750.055	412.88587	-50.55
2750.11	2750.22	2750.165	412.93240	-50.55
2750.22	2750.33	2750.275	412.97893	-50.86
2750.33	2750.44	2750.385	413.02547	-50.72
2750.44	2750.55	2750.495	413.07200	-50.53
2750.55	2750.66	2750.605	413.11760	-50.28
2750.66	2750.77	2750.715	413.16320	-50.36
2750.77	2750.88	2750.825	413.20880	-50.56
2750.88	2750.99	2750.935	413.25440	-50.32
2750.99	2751.10	2751.045	413.30000	-50.17
2751.10	2751.21	2751.155	413.34560	-50.32
2751.21	2751.32	2751.265	413.39120	-50.50
2751.32	2751.43	2751.375	413.43680	-50.45
2751.43	2751.54	2751.485	413.48240	-50.23
2751.54	2751.65	2751.595	413.52800	-50.32
2751.65	2751.76	2751.705	413.57360	-50.47
2751.76	2751.87	2751.815	413.61920	-50.54
2751.87	2751.98	2751.925	413.66480	-50.60
2751.98	2752.09	2752.035	413.71040	-50.59
2752.09	2752.20	2752.145	413.75600	-50.65
2752.20	2752.31	2752.255	413.80373	-50.46
2752.31	2752.42	2752.365	413.85147	-50.02
2752.42	2752.53	2752.475	413.89920	-50.09
2752.53	2752.64	2752.585	413.94693	-50.17
2752.64	2752.75	2752.695	413.99467	-50.17
2752.75	2752.86	2752.805	414.04240	-50.28
2752.86	2752.97	2752.915	414.09013	-50.42
2752.97	2753.08	2753.025	414.13787	-50.42
2753.08	2753.19	2753.135	414.18560	-50.55
2753.19	2753.30	2753.245	414.23333	-51.14
2753.30	2753.41	2753.355	414.28107	-51.24
2753.41	2753.52	2753.465	414.32880	-51.01
2753.52	2753.63	2753.575	414.37653	-50.72
2753.63	2753.74	2753.685	414.42427	-50.48
2753.74	2753.85	2753.795	414.47200	-50.58
2753.85	2753.96	2753.905	414.52053	-50.75
2753.96	2754.07	2754.015	414.56907	-50.76
2754.07	2754.18	2754.125	414.61760	-50.46
2754.18	2754.29	2754.235	414.66613	-50.26
2754.29	2754.40	2754.345	414.71467	-50.25
2754.40	2754.51	2754.455	414.76320	-50.18
2754.51	2754.62	2754.565	414.81173	-50.53
2754.62	2754.73	2754.675	414.86027	-50.44
2754.73	2754.84	2754.785	414.90880	-50.30
2754.84	2754.95	2754.895	414.95733	-50.37
2754.95	2755.06	2755.005	415.00587	-50.35
2755.06	2755.17	2755.115	415.05440	-50.59
2755.17	2755.28	2755.225	415.10293	-50.64
2755.28	2755.39	2755.335	415.15147	-50.33
2755.39	2755.50	2755.445	415.20000	-50.51
2755.50	2755.61	2755.555	415.24873	-50.72
2755.61	2755.72	2755.665	415.29747	-50.72
2755.72	2755.83	2755.775	415.34620	-50.55
2755.83	2755.94	2755.885	415.39493	-50.59
2755.94	2756.05	2755.995	415.44367	-51.09
2756.05	2756.16	2756.105	415.49240	
2756.16	2756.27	2756.215	415.54113	
2756.27	2756.38	2756.325	415.58987	
2756.38	2756.49	2756.435	415.63860	
2756.49	2756.60	2756.545	415.68733	
2756.60	2756.71	2756.655	415.73607	
2756.71	2756.82	2756.765	415.78480	
2756.82	2756.93	2756.875	415.83353	
2756.93	2757.04	2756.985	415.88227	
2757.04	2757.15	2757.095	415.93100	
2757.15	2757.26	2757.205	415.97993	
2757.26	2757.37	2757.315	416.02887	
2757.37	2757.48	2757.425	416.07780	
2757.48	2757.59	2757.535	416.12673	
2757.59	2757.70	2757.645	416.17567	
2757.70	2757.81	2757.755	416.22460	
2757.81	2757.92	2757.865	416.27353	
2757.92	2758.03	2757.975	416.32247	
2758.03	2758.14	2758.085	416.37140	
2758.14	2758.25	2758.195	416.42033	
2758.25	2758.36	2758.305	416.46927	
2758.36	2758.47	2758.415	416.51820	
2758.47	2758.58	2758.525	416.56713	
2758.58	2758.69	2758.635	416.61607	
2758.69	2758.80	2758.745	416.66500	
2758.80	2758.91	2758.855	416.71347	
2758.91	2759.02	2758.965	416.76193	
2759.02	2759.13	2759.075	416.81040	
2759.13	2759.24	2759.185	416.85887	
2759.24	2759.35	2759.295	416.90733	
2759.35	2759.46	2759.405	416.95580	
2759.46	2759.57	2759.515	417.00427	
2759.57	2759.68	2759.625	417.05273	
2759.68	2759.79	2759.735	417.10120	
2759.79	2759.90	2759.845	417.14967	
2759.90	2760.01	2759.955	417.19813	
2760.01	2760.12	2760.065	417.24660	
2760.12	2760.23	2760.175	417.29507	
2760.23	2760.34	2760.285	417.34353	
2760.34	2760.45	2760.395	417.39200	
2760.45	2760.56	2760.505	417.44160	
2760.56	2760.67	2760.615	417.49120	
2760.67	2760.78	2760.725	417.54080	
2760.78	2760.89	2760.835	417.59040	
2760.89	2761.00	2760.945	417.64000	
2761.00	2761.11	2761.055	417.68960	
2761.11	2761.22	2761.165	417.73920	
2761.22	2761.33	2761.275	417.78880	
2761.33	2761.44	2761.385	417.83840	
2761.44	2761.55	2761.495	417.88800	
2761.55	2761.66	2761.605	417.93760	
2761.66	2761.77	2761.715	417.98720	
2761.77	2761.88	2761.825	418.03680	
2761.88	2761.99	2761.935	418.08640	
2761.99	2762.10	2762.045	418.13600	
2762.10	2762.21	2762.155	418.18827	
2762.21	2762.32	2762.265	418.24053	
2762.32	2762.43	2762.375	418.29280	
2762.43	2762.54	2762.485	418.34507	
2762.54	2762.65	2762.595	418.39733	
2762.65	2762.76	2762.705	418.44960	
2762.76	2762.87	2762.815	418.50187	
2762.87	2762.98	2762.925	418.55413	
2762.98	2763.09	2763.035	418.60640	
2763.09	2763.20	2763.145	418.65867	
2763.20	2763.31	2763.255	418.71093	
2763.31	2763.42	2763.365	418.76320	
2763.42	2763.53	2763.475	418.81547	
2763.53	2763.64	2763.585	418.86773	
2763.64	2763.75	2763.695	418.92000	
2763.75	2763.86	2763.805	418.97240	
2763.86	2763.97	2763.915	419.02480	
2763.97	2764.08	2764.025	419.07720	
2764.08	2764.19	2764.135	419.12960	
2764.19	2764.30	2764.245	419.18200	
2764.30	2764.41	2764.355	419.23440	
2764.41	2764.52	2764.465	419.28680	
2764.52	2764.63	2764.575	419.33920	
2764.63	2764.74	2764.685	419.39160	
2764.74	2764.85	2764.795	419.44400	
2764.85	2764.96	2764.905	419.49640	
2764.96	2765.07	2765.015	419.54880	
2765.07	2765.18	2765.125	419.60120	
2765.18	2765.29	2765.235	419.65360	
2765.29	2765.40	2765.345	419.70600	
2765.40	2765.51	2765.455	419.76093	
2765.51	2765.62	2765.565	419.81587	
2765.62	2765.73	2765.675	419.87080	
2765.73	2765.84	2765.785	419.92573	
2765.84	2765.95	2765.895	419.98067	
2765.95	2766.06	2766.005	420.03560	
2766.06	2766.17	2766.115	420.09053	
2766.17	2766.28	2766.225	420.14547	
2766.28	2766.39	2766.335	420.20040	
2766.39	2766.50	2766.445	420.25533	
2766.50	2766.61	2766.555	420.31027	
2766.61	2766.72	2766.665	420.36520	
2766.72	2766.83	2766.775	420.42013	
2766.83	2766.94	2766.885	420.47507	
2766.94	2767.05	2766.995	420.53000	
2767.05	2767.16	2767.105	420.58607	
2767.16	2767.27	2767.215	420.64213	
2767.27	2767.38	2767.325	420.69820	
2767.38	2767.49	2767.435	420.75427	
2767.49	2767.60	2767.545	420.81033	
2767.60	2767.71	2767.655	420.86640	
2767.71	2767.82	2767.765	420.92247	
2767.82	2767.93	2767.875	420.97853	
2767.93	2768.04	2767.985	421.03460	
2768.04	2768.15	2768.095	421.09067	
2768.15	2768.26	2768.205	421.14673	
2768.26	2768.37	2768.315	421.20280	
2768.37	2768.48	2768.425	421.25887	
2768.48	2768.59	2768.535	421.31493	
2768.59	2768.70	2768.645	421.37100	
2768.70	2768.81	2768.755	421.43227	
2768.81	2768.92	2768.865	421.49353	
2768.92	2769.03	2768.975	421.55480	
2769.03	2769.14	2769.085	421.61607	
2769.14	2769.25	2769.195	421.67733	
